word,jaccard,length,n_sentences,sep_max,peak_depth,combined,context,target
light,0.08424908424908426,27.055555555555557,18,0.07350224256515497,0.6787918871252204,0.8,0.6,0.825
line,0.10877192982456141,28.333333333333332,18,0.05762083331743874,0.6302910052910052,0.65,0.6,0.675
mass,0.08041958041958042,29.27777777777778,18,0.2788932555251651,0.3948412698412699,0.9,1.0,0.825
memory,0.10852713178294573,26.0,18,0.04592105415132305,0.36326058201058203,0.7,0.45,0.875
north,0.12110726643598616,27.444444444444443,18,0.42964766422907513,0.0,0.9,0.7,0.9
noted,0.10847457627118644,26.61111111111111,18,0.0164903236760033,0.35615079365079366,0.575,0.6499999999999999,0.6
noticed,0.11659192825112108,21.38888888888889,18,1.3245476616753471e-08,0.0,0.35,0.375,0.3
observed,0.12142857142857143,27.5,18,0.10631847381591791,0.595568783068783,0.7,0.725,0.7
paused,0.11538461538461539,14.11111111111111,18,0.00091879897647432,0.2724316578483245,0.75,0.675,0.5
piece,0.12313432835820895,26.444444444444443,18,0.0058326787418788995,0.4861111111111111,0.35,0.45,0.25
plane,0.1059322033898305,26.0,18,0.1004302104314168,0.32859347442680775,0.925,0.95,0.775
position,0.12371134020618557,28.61111111111111,18,0.10118307669957474,0.4566798941798942,0.775,0.625,0.8999999999999999
prepared,0.08088235294117647,24.72222222222222,18,0.015297075112660688,0.4252094356261023,0.6,0.55,0.6
professional,0.1103448275862069,27.555555555555557,18,0.0560039381186167,0.8001543209876544,0.725,0.6499999999999999,0.7
published,0.0945945945945946,27.333333333333332,18,0.012383666303422667,0.08068783068783068,0.375,0.35,0.5
raised,0.1,27.555555555555557,18,0.11892228325208024,0.925925925925926,0.7250000000000001,0.6499999999999999,0.825
received,0.1232876712328767,26.833333333333332,18,0.018395523230234724,0.8229166666666666,0.6,0.475,0.45
religion,0.12749003984063745,25.77777777777778,18,0.009252193901273888,0.8634259259259259,0.32499999999999996,0.47500000000000003,0.375
result,0.10384615384615385,24.72222222222222,18,0.16538992855283946,0.1943893298059965,0.825,0.55,0.875
room,0.11894273127753303,22.333333333333332,18,0.1693427330917782,0.26537698412698413,0.925,0.725,0.9
scale,0.11688311688311688,31.11111111111111,18,0.13661968873606783,0.32671957671957674,0.875,0.675,0.95
secretary,0.1111111111111111,19.72222222222222,18,0.2659874127970801,0.0,0.825,0.625,0.875
seek,0.11877394636015326,23.27777777777778,18,0.013771673043568878,0.4177689594356261,0.375,0.45,0.4
shot,0.1222707423580786,21.88888888888889,18,0.0521704753239949,0.8364197530864197,0.775,0.525,0.85
simply,0.08108108108108109,25.444444444444443,18,0.01591221491495763,0.28521825396825395,0.475,0.45,0.425
sat,0.09743589743589744,17.11111111111111,18,0.004374384880065866,0.6123236331569665,0.475,0.4,0.475
soil,0.08527131782945736,23.77777777777778,18,0.1411642432212829,0.9109347442680775,0.95,0.925,0.95
staining,0.30097087378640774,31.77777777777778,18,0.00393881400426225,0.351521164021164,0.44999999999999996,0.475,0.45
started,0.12264150943396226,18.666666666666668,18,0.07882532808515758,0.9264219576719577,0.625,0.2,0.7
stay,0.14673913043478262,18.27777777777778,18,0.0366237064202626,0.4530423280423281,0.675,0.425,0.8500000000000001
struck,0.1043956043956044,16.333333333333332,18,0.06277588009834285,0.5803571428571428,0.95,0.95,0.925
things,0.17903930131004367,23.166666666666668,18,0.03883839646975196,0.17113095238095238,0.525,0.575,0.65
tomorrow,0.135,19.27777777777778,18,0.0014571944872538221,0.3870701058201058,0.5,0.475,0.35
volume,0.11,30.666666666666668,18,0.05143046047952435,0.3192791005291005,0.75,0.6499999999999999,0.775
win,0.08664259927797834,26.055555555555557,18,0.0756048096550835,0.8935736331569664,0.65,0.575,0.7
wish,0.17410714285714285,22.055555555555557,18,0.007339921262529099,0.4749779541446208,0.47500000000000003,0.47500000000000003,0.525
wondered,0.16216216216216217,21.5,18,0.013516174422370011,0.20871913580246915,0.525,0.675,0.4
wrong,0.13963963963963963,22.11111111111111,18,0.0400471621089511,0.2845568783068783,0.575,0.55,0.575
above,0.11392405063291139,24.4375,16,0.2127635644541846,0.26945546737213405,0.925,0.7749999999999999,0.975
appeal,0.10869565217391304,27.0,16,0.25797631012068856,0.5386353615520282,1.0,0.975,1.0
appeared,0.099601593625498,24.8125,16,0.08635486827956301,0.9616402116402116,0.775,0.775,0.75
around,0.11304347826086956,22.4375,16,0.06786819630199005,0.16892636684303353,0.7749999999999999,0.6,0.75
assigned,0.13333333333333333,26.8125,16,0.08267802000045771,0.925925925925926,0.8,0.8500000000000001,0.8500000000000001
attention,0.10887096774193548,26.375,16,0.0061601599057515,0.3759920634920635,0.5,0.55,0.55
beginning,0.13692946058091288,27.0,16,0.008945922056833845,0.25496031746031744,0.32499999999999996,0.22499999999999998,0.55
blame,0.21374045801526717,12.5625,16,3.667672475178889e-05,0.012345679012345678,0.175,0.35,0.15000000000000002
box,0.1164021164021164,20.4375,16,0.12981830040613807,0.31531084656084657,0.925,0.625,0.95
boy,0.14736842105263157,19.8125,16,0.038054767582151566,0.3878968253968254,0.6000000000000001,0.525,0.65
briefly,0.08424908424908426,28.125,16,0.08056211802694528,0.5122354497354498,0.9,0.875,0.875
carried,0.12299465240641712,20.9375,16,0.0403621031178368,0.8459545855379189,0.85,0.775,0.775
changed,0.12980769230769232,20.8125,16,0.04209300544526837,0.2838403880070547,0.725,0.45,0.75
check,0.14285714285714285,21.9375,16,0.2438323332203759,0.32423941798941797,1.0,0.675,1.0
choice,0.09782608695652174,29.375,16,0.008842325872845079,0.2136794532627866,0.375,0.35,0.425
city,0.1461187214611872,24.0,16,0.10514648093117604,0.9814814814814815,0.8,0.75,0.825
concrete,0.13559322033898305,24.5,16,0.1796350048647986,0.515707671957672,0.95,0.85,0.95
considered,0.13636363636363635,22.875,16,0.07031313578287754,0.683641975308642,0.6,0.325,0.7250000000000001
contributed,0.09871244635193133,23.375,16,0.05636302961243519,0.5990410052910052,0.7,0.75,0.7
control,0.09027777777777778,28.875,16,0.07007097866800091,0.9290123456790123,0.625,0.475,0.8
course,0.10526315789473684,22.5,16,0.12141509519682986,0.2615189594356261,0.95,0.875,0.9
created,0.11073825503355705,33.1875,16,0.018555647797054667,0.3564814814814815,0.55,0.575,0.75
current,0.0942622950819672,26.3125,16,0.18670339716805348,0.6480379188712522,0.9,0.95,0.95
deep,0.09836065573770492,25.5625,16,0.08933078911569378,0.8510251322751323,0.75,0.75,0.725
democratic,0.11851851851851852,30.125,16,0.38199743297364974,0.0,0.825,0.55,0.825
difference,0.1341991341991342,26.0625,16,0.017541891998714833,0.11970899470899471,0.42500000000000004,0.6,0.25
discovered,0.0954356846473029,24.75,16,0.029847797420289732,0.47106481481481477,0.55,0.45,0.6499999999999999
domestic,0.06224066390041494,25.625,16,0.1448794371551937,0.7691798941798942,1.0,1.0,1.0
drink,0.15920398009950248,23.25,16,0.2501421140299903,0.826278659611993,0.925,0.375,1.0
duty,0.11155378486055777,27.25,16,0.057950695355733176,0.4601521164021164,0.675,0.425,0.7250000000000001
efficiency,0.07853403141361257,19.9375,16,0.09232093228234181,0.26521164021164023,0.725,0.625,0.7749999999999999
employed,0.14864864864864866,23.125,16,0.09645571642451811,0.28604497354497355,0.95,0.75,0.975
employment,0.11406844106463879,29.25,16,0.010649634732140378,0.5979938271604939,0.625,0.7,0.525
entered,0.09053497942386832,26.375,16,0.08869347307417122,0.755787037037037,0.9,0.8500000000000001,0.925
exception,0.1323529411764706,21.9375,16,0.07755469282468153,0.7222222222222222,0.7,0.65,0.7
expressed,0.14084507042253522,24.125,16,0.0061777532100677,0.3644179894179894,0.475,0.5,0.45
expression,0.09844559585492228,19.375,16,0.14001217484474177,0.2899029982363316,0.875,0.8500000000000001,0.8999999999999999
extension,0.11009174311926606,27.4375,16,0.2069107161627875,0.8606701940035273,1.0,0.875,1.0
fast,0.12272727272727273,22.4375,16,0.11814474397235442,0.9197530864197532,0.6,0.575,0.7
fight,0.16097560975609757,22.25,16,0.00019343694051106666,0.1111111111111111,0.125,0.07500000000000001,0.1
file,0.13744075829383887,26.1875,16,0.20260899265607193,0.5669091710758377,0.9,0.775,0.95
filled,0.09045226130653267,19.9375,16,0.04077332549624968,0.9907407407407407,0.5,0.275,0.5
front,0.10121457489878542,26.6875,16,0.022384911775588948,0.4546957671957672,0.6000000000000001,0.625,0.7
increase,0.13392857142857142,22.875,16,0.007536735799577467,0.6944444444444444,0.175,0.325,0.275
led,0.07547169811320754,21.875,16,0.179909113380644,0.26251102292768963,0.925,0.8,0.975
left,0.09187279151943463,30.1875,16,0.07161437802844572,0.5994268077601411,0.625,0.4,0.75
live,0.12648221343873517,27.25,16,0.08390971355968047,0.9197530864197532,0.775,0.6,0.85
looked,0.1,17.0,16,0.03913926415973236,0.8227513227513228,0.8,0.75,0.575
lost,0.09174311926605505,20.8125,16,0.03881378968556717,0.27733686067019403,0.7,0.7,0.75
loss,0.10909090909090909,24.4375,16,0.08558160066604609,0.7425595238095238,0.725,0.825,0.65
made,0.13580246913580246,26.1875,16,0.0831088887320624,0.9691358024691357,0.425,0.32499999999999996,0.525
management,0.13513513513513514,27.0,16,0.08261008395089038,0.7800925925925926,0.975,0.725,0.925
mean,0.12440191387559808,24.3125,16,0.1694141262107425,0.15388007054673722,0.8500000000000001,0.625,0.925
means,0.14227642276422764,28.0,16,0.058244781361685795,0.13266093474426807,0.45,0.375,0.475
minimum,0.11392405063291139,27.125,16,0.08127845989333253,0.8954475308641976,0.75,0.8,0.75
model,0.08527131782945736,29.8125,16,0.2883975638283623,0.7381503527336861,0.95,0.925,0.95
nation,0.12121212121212122,28.0,16,0.005633966790305189,0.7037037037037037,0.225,0.325,0.275
needed,0.14414414414414414,22.625,16,0.009794314702351866,0.6666666666666666,0.4,0.47500000000000003,0.275
nodded,0.1375,7.6875,16,0.013784673478868211,0.49862213403880074,0.6,0.575,0.675
notion,0.12875536480686695,26.3125,16,0.0628022882673475,0.415895061728395,0.625,0.675,0.725
objective,0.1111111111111111,26.9375,16,0.09494397044181818,0.839891975308642,0.8,0.575,0.925
offer,0.1169811320754717,27.6875,16,0.044543170266681226,0.615189594356261,0.625,0.6,0.675
officer,0.16393442622950818,21.6875,16,0.13668475548426307,0.19345238095238096,0.8999999999999999,0.825,0.925
ordered,0.10266159695817491,27.6875,16,0.06958725717332624,0.558862433862434,0.775,0.675,0.75
organization,0.15476190476190477,28.625,16,0.05505078368716764,0.2932649911816579,0.7,0.625,0.75
pain,0.1220472440944882,28.75,16,0.018953680992126423,0.39974647266313934,0.6,0.625,0.625
point,0.14594594594594595,20.9375,16,0.14071102605925662,0.4661044973544974,0.95,0.8500000000000001,1.0
possibility,0.10236220472440945,26.0,16,0.010608481036292111,0.9206349206349205,0.2,0.2,0.5
procedure,0.10465116279069768,27.25,16,0.022191094027625157,0.693287037037037,0.65,0.575,0.6499999999999999
promised,0.14691943127962084,23.5625,16,0.009866588645511156,0.23980379188712522,0.4,0.22499999999999998,0.425
read,0.11304347826086956,24.125,16,0.15424754884507919,0.4642857142857143,0.9,0.65,1.0
rejected,0.1111111111111111,22.875,16,0.0271781186262766,0.4464285714285714,0.65,0.6000000000000001,0.625
relationship,0.1,26.3125,16,0.0407978925440046,0.40261243386243384,0.9,0.85,0.75
replaced,0.1072961373390558,22.375,16,0.012705720133251556,0.46737213403880074,0.55,0.475,0.6000000000000001
represents,0.14222222222222222,27.0,16,0.0055907468001047365,0.439373897707231,0.55,0.375,0.625
response,0.11627906976744186,29.6875,16,0.10146686103608869,0.4800485008818342,0.825,0.575,0.8500000000000001
saved,0.107981220657277,26.0625,16,0.10638680060704546,0.32622354497354494,0.7250000000000001,0.775,0.75
school,0.0860655737704918,24.0625,16,0.06411328911781305,0.9050925925925927,0.95,0.825,0.975
season,0.09056603773584905,27.125,16,0.11747409900029498,0.3830467372134039,0.975,0.975,1.0
see,0.09545454545454546,22.75,16,0.12275516324573088,0.9691358024691357,0.75,0.7,0.6000000000000001
shook,0.12244897959183673,10.3125,16,0.23716511991288922,0.925925925925926,0.9,0.9,0.925
silence,0.14482758620689656,14.75,16,0.04874531759156117,0.38921957671957674,0.725,0.675,0.825
sleep,0.11261261261261261,24.125,16,0.14244067006640962,0.892416225749559,0.825,0.6499999999999999,0.875
sound,0.15025906735751296,20.1875,16,0.20177481902970204,0.6432980599647267,0.8500000000000001,0.525,0.925
stood,0.11650485436893204,21.4375,16,0.07794213626119822,0.7045855379188712,0.95,0.7,0.95
statement,0.11158798283261803,25.625,16,0.017316626177893688,0.33983686067019403,0.42500000000000004,0.42500000000000004,0.42500000000000004
stems,0.10357142857142858,32.6875,16,0.3027441269821591,0.7094356261022927,1.0,0.925,1.0
support,0.1386861313868613,27.9375,16,0.05951992339558068,0.23721340388007053,0.85,0.8,0.8
thought,0.11904761904761904,24.1875,16,0.04428882731331713,0.33134920634920634,0.7,0.6499999999999999,0.675
tone,0.12195121951219512,22.0625,16,0.22645881772041315,0.7632275132275131,0.925,0.925,0.95
town,0.12857142857142856,20.875,16,0.03216646777258973,0.13244047619047616,0.6000000000000001,0.5,0.675
turned,0.09923664122137404,27.0625,16,0.012041562133365167,0.4383267195767196,0.525,0.45,0.575
visit,0.1111111111111111,23.5625,16,0.013020939297146233,0.8560956790123456,0.25,0.32499999999999996,0.3
watching,0.12440191387559808,21.3125,16,0.00039641062418617777,0.011022927689594356,0.275,0.375,0.32499999999999996
admitted,0.15151515151515152,22.5,14,0.2462120453516642,0.9228395061728395,0.975,0.625,1.0
agreed,0.13636363636363635,17.571428571428573,14,0.012476868099636456,0.7829585537918872,0.32499999999999996,0.275,0.275
allow,0.13122171945701358,24.857142857142858,14,2.2454394234549915e-05,0.1111111111111111,0.15,0.125,0.275
along,0.09815950920245399,18.071428571428573,14,0.09645631909370417,0.38740079365079366,0.75,0.6499999999999999,0.75
american,0.1349206349206349,29.857142857142858,14,0.0014178918467627386,0.2445436507936508,0.3,0.25,0.275
apply,0.1297071129707113,29.785714285714285,14,0.0922596156597137,0.5819554673721341,0.6000000000000001,0.22499999999999998,0.875
assembled,0.09787234042553192,27.642857142857142,14,0.07049562202559571,0.2845568783068783,0.6,0.35,0.7250000000000001
audience,0.1072961373390558,28.714285714285715,14,0.08170737491713627,0.8941798941798942,0.8,0.4,0.8
became,0.12077294685990338,23.428571428571427,14,0.04898831910557214,0.8225308641975309,0.55,0.325,0.6
behavior,0.11274509803921569,23.714285714285715,14,0.04299799601236974,0.7166005291005291,0.775,0.8,0.725
breath,0.12195121951219512,19.785714285714285,14,0.021148701508839865,0.09435626102292768,0.47500000000000003,0.6000000000000001,0.45
capacity,0.10185185185185185,28.357142857142858,14,0.19147762656211847,0.27728174603174605,0.825,0.75,0.95
career,0.14361702127659576,23.214285714285715,14,0.055718458361095805,0.9060846560846562,0.55,0.6499999999999999,0.55
collected,0.08962264150943396,21.428571428571427,14,0.024706198109520756,0.3629298941798942,0.44999999999999996,0.5,0.6499999999999999
confronted,0.18875502008032127,32.0,14,0.01911783549520699,0.41280864197530864,0.42500000000000004,0.25,0.575
connection,0.13983050847457626,28.928571428571427,14,0.03989685244030418,0.2873126102292769,0.4,0.175,0.525
cure,0.11261261261261261,25.642857142857142,14,0.2057619392871856,0.9610339506172839,0.8,0.45,0.925
dance,0.14124293785310735,21.142857142857142,14,0.009217653009626556,0.3282076719576719,0.6,0.5,0.675
dead,0.10476190476190476,23.142857142857142,14,0.026323851611879088,0.2605268959435626,0.55,0.525,0.625
defined,0.09090909090909091,29.642857142857142,14,0.03435831268628436,0.6731701940035273,0.6,0.575,0.7
definition,0.1388888888888889,33.285714285714285,14,0.08822720249493914,0.4487433862433863,0.8,0.9,0.675
desire,0.10222222222222223,27.785714285714285,14,0.13218797246615088,0.373126102292769,0.775,0.3,0.9
difficulty,0.11219512195121951,23.571428571428573,14,0.05314451456069943,0.15735229276895943,0.25,0.125,0.6499999999999999
earlier,0.13740458015267176,31.785714285714285,14,0.17249384191301131,0.25903880070546736,0.9,0.525,0.925
effect,0.11739130434782609,27.214285714285715,14,0.29471373226907516,0.40933641975308643,1.0,0.525,1.0
emotional,0.12149532710280374,26.071428571428573,14,0.02016799317465883,0.45519179894179895,0.675,0.675,0.725
encountered,0.13247863247863248,27.857142857142858,14,0.014093988471560978,0.29723324514991184,0.15,0.42500000000000004,0.325
failure,0.11162790697674418,27.428571428571427,14,0.06230440735816949,0.7326940035273368,0.7,0.7,0.6499999999999999
flow,0.1,25.0,14,0.23072237769762674,0.9197530864197532,0.925,0.8,0.975
forget,0.1411042944785276,18.642857142857142,14,0.05688531531227955,0.41363536155202824,0.45,0.47500000000000003,0.45
hung,0.12077294685990338,25.714285714285715,14,0.003572907712724422,0.40906084656084657,0.225,0.2,0.2
happened,0.14482758620689656,17.285714285714285,14,0.013293464978535912,0.15994268077601412,0.07500000000000001,0.15000000000000002,0.2
interpreted,0.125,30.642857142857142,14,0.0046573877334594,0.23969356261022925,0.325,0.3,0.3
join,0.09795918367346938,30.142857142857142,14,0.20042079687118527,0.6768077601410936,0.75,0.85,0.75
lack,0.12608695652173912,29.714285714285715,14,0.26445238126648796,0.9197530864197532,1.0,0.625,1.0
length,0.10600706713780919,36.5,14,0.020757036076651622,0.45100308641975306,0.475,0.475,0.475
likely,0.11885245901639344,29.0,14,0.08418454726537065,0.6174492945326278,0.75,0.525,0.825
liquor,0.09146341463414634,19.928571428571427,14,0.4101057185067071,0.3386243386243386,1.0,1.0,1.0
marked,0.13756613756613756,22.071428571428573,14,0.06195788251029114,0.513723544973545,0.8,0.8,0.8
met,0.12121212121212122,28.214285714285715,14,0.016538702779346,0.6851851851851852,0.4,0.275,0.475
membership,0.22857142857142856,35.5,14,0.0254885289404127,0.48743386243386244,0.475,0.225,0.5
missed,0.12637362637362637,21.857142857142858,14,0.04617187380790707,0.544973544973545,0.7,0.5,0.775
movement,0.14885496183206107,32.42857142857143,14,0.004317161109712347,0.6666666666666666,0.175,0.15,0.175
naturally,0.12,24.642857142857142,14,0.11631798081927824,0.5434854497354498,0.75,0.2,0.875
neighborhood,0.11016949152542373,28.357142857142858,14,0.012956493430667411,0.6125992063492063,0.575,0.4,0.575
occurred,0.14,24.857142857142858,14,0.15571204821268714,0.794973544973545,0.875,0.525,0.8999999999999999
official,0.10599078341013825,26.428571428571427,14,0.11100589566760588,0.7921626984126984,0.675,0.35,0.7
outside,0.1288888888888889,26.785714285714285,14,0.11528380049599539,0.14192019400352734,0.8500000000000001,0.675,0.675
pair,0.09743589743589744,23.571428571428573,14,0.006511860423617833,0.6432980599647267,0.3,0.25,0.4
persuaded,0.1329479768786127,21.0,14,0.0022153192096286147,0.1490299823633157,0.825,0.8,0.45
philosophy,0.0970873786407767,25.214285714285715,14,0.09384727146890426,0.9290123456790123,0.75,0.55,0.825
potential,0.1141552511415525,26.142857142857142,14,0.05559565292464357,0.6628086419753086,0.725,0.55,0.8999999999999999
prefer,0.17467248908296942,28.785714285714285,14,0.007167014810773999,0.2689594356261023,0.15,0.2,0.2
price,0.12244897959183673,23.428571428571427,14,0.021428200933668286,0.5361000881834215,0.8,0.8,0.55
proof,0.07734806629834254,24.285714285714285,14,0.13281189070807561,0.34099426807760147,0.85,0.8,0.8999999999999999
proved,0.1350210970464135,27.785714285714285,14,0.008962803416781922,0.4099426807760141,0.32499999999999996,0.3,0.275
refused,0.14432989690721648,21.857142857142858,14,0.042470037937164244,0.5218805114638447,0.55,0.42500000000000004,0.45
remained,0.10344827586206896,26.571428571428573,14,0.041059537066353624,0.8186728395061729,0.42500000000000004,0.35,0.6499999999999999
ran,0.10365853658536585,18.5,14,0.17181776298416984,0.6292989417989419,1.0,0.8,0.975
rural,0.0847457627118644,27.071428571428573,14,0.03658860259585907,0.8217592592592593,0.475,0.55,0.7
sense,0.11711711711711711,28.071428571428573,14,0.29671093159251744,0.8324514991181657,1.0,0.475,1.0
series,0.08713692946058091,27.785714285714285,14,0.10712448093626231,0.5482253086419753,0.8,0.825,0.775
shouting,0.12886597938144329,21.142857142857142,14,0.0035189456409877775,0.37174823633156967,0.42500000000000004,0.4,0.5
shut,0.15492957746478872,18.428571428571427,14,0.1539998054504394,0.7351190476190477,0.6,0.375,0.7250000000000001
situation,0.14163090128755365,27.785714285714285,14,0.013997117678324332,0.37312610229276894,0.275,0.30000000000000004,0.4
social,0.12448132780082988,28.5,14,0.0026846792962815554,0.65625,0.35,0.5,0.275
source,0.12727272727272726,27.571428571428573,14,0.03576382332377959,0.34375,0.8,0.625,0.775
spent,0.08695652173913043,27.142857142857142,14,0.058938768174913135,0.3445767195767196,0.775,0.65,0.775
step,0.07881773399014778,23.071428571428573,14,0.33674883511331344,0.5961750440917108,0.95,0.525,0.95
straight,0.12972972972972974,21.357142857142858,14,0.008306218518151122,0.6285273368606702,0.25,0.15,0.275
stress,0.12209302325581395,21.785714285714285,14,0.2727320194244385,0.4477513227513228,0.975,0.975,0.975
suffered,0.08235294117647059,29.571428571428573,14,0.09627967079480484,0.7531966490299824,0.8,0.8,0.6499999999999999
swung,0.12574850299401197,20.0,14,0.02554080221388069,0.5372023809523809,0.3,0.1,0.6
talk,0.13548387096774195,18.357142857142858,14,0.02416729264789152,0.9797178130511465,0.375,0.175,0.35
think,0.16568047337278108,19.428571428571427,14,0.0040951503647698026,0.8757716049382717,0.35,0.42500000000000004,0.325
threatened,0.1124031007751938,28.0,14,0.12465826670328774,0.6342592592592592,0.875,0.35,0.925
title,0.09243697478991597,35.785714285714285,14,0.36336262027422583,0.46875,1.0,1.0,1.0
touch,0.10964912280701754,28.428571428571427,14,0.21701052453782818,0.9135802469135802,0.8,0.30000000000000004,0.875
tradition,0.0979020979020979,32.142857142857146,14,0.013310008578830234,0.31470458553791886,0.325,0.35,0.22499999999999998
truth,0.1,20.642857142857142,14,0.00824855433570009,0.36502425044091713,0.375,0.375,0.4
value,0.1256544502617801,23.714285714285715,14,0.1487909654776255,0.7487323633156966,0.9,0.775,0.95
variety,0.09322033898305085,26.714285714285715,14,0.09461822774675155,0.6748236331569665,0.5249999999999999,0.2,0.7
vary,0.11,22.714285714285715,14,0.0177987416585286,0.6061507936507936,0.4,0.475,0.35
view,0.12,28.214285714285715,14,0.31740451852480567,0.9197530864197532,0.9,0.3,0.95
warm,0.12041884816753927,23.071428571428573,14,0.012127988868289478,0.7777777777777778,0.475,0.35,0.575
wrote,0.12371134020618557,22.428571428571427,14,0.050187180439631114,0.6598324514991182,0.675,0.42500000000000004,0.8500000000000001
ability,0.09137055837563451,25.833333333333332,12,0.04176380568080473,0.5437610229276896,0.47500000000000003,0.375,0.45
absence,0.20454545454545456,34.25,12,0.07347538736131452,0.7763999118165785,0.6,0.3,0.6
accomplished,0.13068181818181818,23.583333333333332,12,0.010319242874781255,0.6652888007054674,0.42500000000000004,0.42500000000000004,0.32499999999999996
activity,0.12322274881516587,30.25,12,0.16093504760000438,0.27463624338624343,0.9,0.95,0.9
advertising,0.07784431137724551,20.5,12,0.015626698732376043,0.7276234567901234,0.47500000000000003,0.425,0.5
advised,0.13218390804597702,23.333333333333332,12,0.017610523435804545,0.3610559964726632,0.4,0.15000000000000002,0.525
affect,0.09389671361502347,27.75,12,0.04299186004532704,0.8822751322751323,0.4,0.575,0.375
answer,0.18840579710144928,19.333333333333332,12,0.14329312907324893,0.15569885361552027,0.8,0.5,0.85
appointed,0.12422360248447205,20.5,12,0.0234744747479756,0.5408399470899471,0.375,0.6000000000000001,0.45
arc,0.10416666666666667,21.5,12,0.12891183959113225,0.7795965608465608,0.825,0.925,0.825
assumed,0.1050228310502283,30.0,12,0.18943961792522002,0.9722222222222222,0.825,0.65,0.9
atmosphere,0.10599078341013825,28.833333333333332,12,0.20504956775241426,0.5265101410934744,0.9,0.775,1.0
attempt,0.11290322580645161,24.666666666666668,12,0.13503874010509911,0.3552689594356261,0.7,0.35,0.825
author,0.12666666666666668,20.666666666666668,12,0.04259160492155283,0.0,0.45,0.25,0.575
battle,0.08653846153846154,26.333333333333332,12,0.0014579958385891056,0.1552579365079365,0.2,0.15000000000000002,0.22499999999999998
bill,0.09836065573770492,23.416666666666668,12,0.07888042926788325,0.5181878306878307,0.625,0.5,0.675
body,0.08695652173913043,26.583333333333332,12,0.10554896791776018,0.26251102292768963,0.85,0.75,0.9
cast,0.08441558441558442,20.416666666666668,12,0.3455195393827226,0.8602292768959435,0.9,0.8500000000000001,0.875
