group,control,words,n_models,mean,median,n_positive,n_negative,min,max,loo_min,loo_max,loo_min_dropped,loo_max_dropped,t_p,wilcoxon_p
decoders,quadratic,without_glass,9,0.17924376218078117,0.21368385144585153,8,1,-0.03665312095740449,0.37183184583343204,0.15517025172419985,0.2062308725730544,llama-2-7b,qwen2-7b,0.0031470457293608935,0.01171875
decoders,linear,without_involved,9,0.3230257076640667,0.31054747333085836,9,0,0.21921793670509337,0.48411589692394996,0.3028894340065813,0.33600167903393835,llama-2-7b,qwen2-7b,1.5973919660380587e-06,0.00390625
decoders,quadratic,without_involved,9,0.1792750388116802,0.21381547767027842,8,1,-0.036685355153943694,0.37195445455759524,0.15519011184344084,0.20627008805738317,llama-2-7b,qwen2-7b,0.0031469187169662813,0.01171875
decoders,linear,without_kept,9,0.3231745562337625,0.31093130490778514,9,0,0.2192129002012301,0.48436192260887306,0.3030261354368737,0.33616976323782904,llama-2-7b,qwen2-7b,1.60927756932124e-06,0.00390625
decoders,quadratic,without_kept,9,0.17951979981827826,0.21405847799048297,8,1,-0.03687259550231134,0.37245969691768605,0.1554023126808523,0.20656884923335195,llama-2-7b,qwen2-7b,0.0031647132242154648,0.01171875
decoders,linear,without_manner,9,0.323149788518155,0.3103258970521916,9,0,0.2193850518925017,0.48428966243192506,0.30300730427893374,0.3361203805963617,llama-2-7b,qwen2-7b,1.5868829092450256e-06,0.00390625
decoders,quadratic,without_manner,9,0.17920798605966895,0.2138176536179546,8,1,-0.0365547753416562,0.37191355428619804,0.1551197900313528,0.2061783312348346,llama-2-7b,qwen2-7b,0.003147821962387404,0.01171875
decoders,linear,without_maturity,9,0.3233568911443628,0.31063386896789175,9,0,0.2199670930451765,0.48465550242198535,0.30319456473465994,0.33628061590676106,llama-2-7b,qwen2-7b,1.5814238505551292e-06,0.00390625
decoders,quadratic,without_maturity,9,0.17948305841339854,0.21378417142698056,8,1,-0.03603886120114432,0.37219796479895556,0.15539369511520396,0.20642329836521642,llama-2-7b,qwen2-7b,0.003108917020694664,0.01171875
decoders,linear,without_mouth,9,0.32304362913622403,0.3105773543546736,9,0,0.2190667279491155,0.48433246480386527,0.3028825246777689,0.33604074178461263,llama-2-7b,qwen2-7b,1.612609600997997e-06,0.00390625
decoders,quadratic,without_mouth,9,0.17936878109756269,0.21376912621371288,8,1,-0.037052855802516334,0.3723452419776692,0.15524672348754937,0.20642148571007257,llama-2-7b,qwen2-7b,0.003167830309094101,0.01171875
decoders,linear,without_music,9,0.3230542941859963,0.310434670386854,9,0,0.21919856979718153,0.48419584526477577,0.30291160030114894,0.33603625973459816,llama-2-7b,qwen2-7b,1.6049108455636195e-06,0.00390625
decoders,quadratic,without_music,9,0.1793813684252603,0.21372258696945803,8,1,-0.03665161081415085,0.3721692673236688,0.15528288106295926,0.20638549083018673,llama-2-7b,qwen2-7b,0.0031526903898060556,0.01171875
decoders,linear,without_operate,9,0.3233236677391355,0.3106938459282411,9,0,0.22010725054921645,0.48446694024867415,0.30318075867544314,0.33622571988787536,llama-2-7b,qwen2-7b,1.5721078473592999e-06,0.00390625
decoders,quadratic,without_operate,9,0.17939937032579106,0.21387520816454503,8,1,-0.036118724659404244,0.37213561055772915,0.15530734029679882,0.20633913219894046,llama-2-7b,qwen2-7b,0.0031190100546022977,0.01171875
decoders,linear,without_pay,9,0.32347979010687716,0.3115344505199026,9,0,0.21998317560523786,0.4845220116290601,0.3033495124166043,0.33641686691958206,llama-2-7b,qwen2-7b,1.5883544653712795e-06,0.00390625
decoders,quadratic,without_pay,9,0.17967041343158693,0.2140197032124232,8,1,-0.036656217980294496,0.37248351943493757,0.15556877518116813,0.20671124235807212,llama-2-7b,qwen2-7b,0.003141531889992204,0.01171875
decoders,linear,without_permit,9,0.32302453201578085,0.31031265217704995,9,0,0.21946265419552693,0.48408387667900893,0.3028921139328774,0.3359697667433126,llama-2-7b,qwen2-7b,1.5867324334115219e-06,0.00390625
decoders,quadratic,without_permit,9,0.17919904448496973,0.2138190185696214,8,1,-0.03653891361565365,0.3718630928768972,0.1551160384359788,0.20616628924754765,llama-2-7b,qwen2-7b,0.003154817204768758,0.01171875
decoders,linear,without_picture,9,0.322992607830432,0.31042590077204335,9,0,0.2194164805063626,0.4840393766904783,0.3028617617229262,0.3359396237459407,llama-2-7b,qwen2-7b,1.5936706016093092e-06,0.00390625
decoders,quadratic,without_picture,9,0.17935016585004804,0.21370435003296442,8,1,-0.036063696096030946,0.3717959468726642,0.155294443222221,0.20627689859330792,llama-2-7b,qwen2-7b,0.0031082270231368213,0.01171875
decoders,linear,without_production,9,0.3230841689649262,0.31033772646972246,9,0,0.21965212442615825,0.484046717212793,0.3029638504339428,0.3360131745322722,llama-2-7b,qwen2-7b,1.5776277335413888e-06,0.00390625
decoders,quadratic,without_production,9,0.179282642354765,0.2137944430266146,8,1,-0.03627955720303465,0.3717841842242423,0.15521994962108032,0.20622791729948997,llama-2-7b,qwen2-7b,0.003123822959911156,0.01171875
decoders,linear,without_purpose,9,0.3236505512756578,0.3111167805618633,9,0,0.2196280768684441,0.4846916226674245,0.3035204173516869,0.3366533605765595,llama-2-7b,qwen2-7b,1.57593234631872e-06,0.00390625
decoders,quadratic,without_purpose,9,0.1795430827740539,0.21448280436733444,8,1,-0.03690249275097336,0.3719112291856142,0.15549706447260886,0.20659877971468232,llama-2-7b,qwen2-7b,0.0031221175550225763,0.01171875
