group,control,words,n_models,mean,median,n_positive,n_negative,min,max,loo_min,loo_max,loo_min_dropped,loo_max_dropped,t_p,wilcoxon_p
decoders,linear,without_character,9,0.30495409870747814,0.3490559982737327,9,0,0.067978372192686,0.43954780360753826,0.28812988559497066,0.3345760645218272,llama-2-7b,llama-3.1-8b,0.0002632547199930531,0.00390625
decoders,quadratic,without_character,9,0.21184568547564808,0.21199447616368355,9,0,0.06715712267361215,0.3630538077691435,0.19294467018896116,0.22993175582590258,llama-2-7b,llama-3.1-8b,0.0002701575981509697,0.00390625
decoders,linear,without_company,9,0.3047867540358369,0.34898803320334565,9,0,0.06794767962009067,0.43959215025071763,0.2879360795089768,0.33439163833780516,llama-2-7b,llama-3.1-8b,0.0002637929191950823,0.00390625
decoders,quadratic,without_company,9,0.21149357329882645,0.21132008283354975,9,0,0.0670801966981115,0.36316809433400565,0.19253425816942907,0.22954524537391585,llama-2-7b,llama-3.1-8b,0.00027347528198224974,0.00390625
decoders,linear,without_covered,9,0.30516701830388865,0.34933361192376017,9,0,0.06806713850420537,0.43999497982175234,0.2883135231141557,0.3348045032788491,llama-2-7b,llama-3.1-8b,0.0002626119958145709,0.00390625
decoders,quadratic,without_covered,9,0.2119660134192983,0.2114896690987953,9,0,0.06720953366063663,0.3637797310601283,0.1929892987141945,0.230060573389131,llama-2-7b,llama-3.1-8b,0.0002719317482021168,0.00390625
decoders,linear,without_declared,9,0.304938075541846,0.3490424830126015,9,0,0.06794872627205571,0.439724819115486,0.288089732595141,0.3345617442005698,llama-2-7b,llama-3.1-8b,0.00026352462671559577,0.00390625
decoders,quadratic,without_declared,9,0.211737123118727,0.2112107293633456,9,0,0.06709028523344744,0.36340943599378284,0.19277808400934504,0.22981797785438696,llama-2-7b,llama-3.1-8b,0.00027403151743355894,0.00390625
decoders,linear,without_deny,9,0.30483352569084454,0.3490232589738045,9,0,0.067348310661946,0.4399595158844013,0.28794277691665,0.33451917756945687,llama-2-7b,llama-3.1-8b,0.00026677061896083516,0.00390625
decoders,quadratic,without_deny,9,0.21152526363398563,0.21101566626632134,9,0,0.06643301810780039,0.36370957357701544,0.1925022248911069,0.2296617943247588,llama-2-7b,llama-3.1-8b,0.00027884252421844704,0.00390625
decoders,linear,without_discussed,9,0.3053075786381554,0.34989459169898535,9,0,0.06776246328484736,0.44031532049816335,0.28843161090565445,0.33500071805731896,llama-2-7b,llama-3.1-8b,0.0002650417199333057,0.00390625
decoders,quadratic,without_discussed,9,0.21186043046996128,0.21185794604871885,9,0,0.06687755086950466,0.36394402836104817,0.1928499807335754,0.22998329042001833,llama-2-7b,llama-3.1-8b,0.0002758556250262071,0.00390625
decoders,linear,without_example,9,0.3049538461538404,0.34919866258043825,9,0,0.06788918343615989,0.4398183593882829,0.2880957819995351,0.33458692899355047,llama-2-7b,llama-3.1-8b,0.0002640928838012985,0.00390625
decoders,quadratic,without_example,9,0.21157679277582747,0.21134313931849244,9,0,0.06700376524241562,0.36335291815107235,0.19260477710392182,0.22964842121750392,llama-2-7b,llama-3.1-8b,0.00027419554595231995,0.00390625
decoders,linear,without_feed,9,0.3050195264394876,0.3490330154354987,9,0,0.0682186589910572,0.43968698422493796,0.28818609421630625,0.33461963487054136,llama-2-7b,llama-3.1-8b,0.0002616066765991963,0.00390625
decoders,quadratic,without_feed,9,0.21185448597908196,0.211350224267393,9,0,0.06755172103347842,0.3633256324738612,0.19292059266723458,0.22989233159728242,llama-2-7b,llama-3.1-8b,0.00026916191136851063,0.00390625
decoders,linear,without_followed,9,0.30489862338924734,0.3489063987066627,9,0,0.06830749066172045,0.43982439290799025,0.2880329021994045,0.33447251498018815,llama-2-7b,llama-3.1-8b,0.00026184256155899584,0.00390625
decoders,quadratic,without_followed,9,0.2114855448945653,0.2109467962822858,9,0,0.0674226440378564,0.3633647896708915,0.1925006392975246,0.22949340750165398,llama-2-7b,llama-3.1-8b,0.0002723989179881123,0.00390625
decoders,linear,without_gas,9,0.3047884242106373,0.3490829141089869,9,0,0.06765666926106241,0.4395806607135687,0.28793939464777085,0.33442989357933417,llama-2-7b,llama-3.1-8b,0.00026508791468166,0.00390625
decoders,quadratic,without_gas,9,0.21149671111018942,0.21160915542566686,9,0,0.06677082176516266,0.36312221072790746,0.19254352365797467,0.22958744727831776,llama-2-7b,llama-3.1-8b,0.0002746382320402602,0.00390625
decoders,linear,without_god,9,0.30473306404842887,0.3488775188524865,9,0,0.0675762348272729,0.43947762294262854,0.287889994186654,0.33437766770107347,llama-2-7b,llama-3.1-8b,0.00026602053077140497,0.00390625
decoders,quadratic,without_god,9,0.21135304943153038,0.21116963975852113,9,0,0.06664737114390441,0.36298984615267754,0.192398449841387,0.22944125921748362,llama-2-7b,llama-3.1-8b,0.0002773825760927473,0.00390625
decoders,linear,without_hour,9,0.3046751828975998,0.349037483866818,9,0,0.0676024502901667,0.43937961666930775,0.2878371286761363,0.33430927447352893,llama-2-7b,llama-3.1-8b,0.0002658118458348542,0.00390625
decoders,quadratic,without_hour,9,0.21125247243854894,0.21115417905052183,9,0,0.06671722085979372,0.36279190476867446,0.19231004339728325,0.22931937888589332,llama-2-7b,llama-3.1-8b,0.0002758515143144132,0.00390625
decoders,linear,without_military,9,0.30534144201332625,0.34946246794110253,9,0,0.06784779809029613,0.4408552502976299,0.28840221597778826,0.33502814750370496,llama-2-7b,llama-3.1-8b,0.00026504842202943135,0.00390625
decoders,quadratic,without_military,9,0.2116758436884897,0.21121747859224568,9,0,0.0669073738276546,0.36419053289360837,0.19261150753784986,0.22977190242109408,llama-2-7b,llama-3.1-8b,0.0002775843439863195,0.00390625
decoders,linear,without_particles,9,0.30475939763151705,0.3490635055055139,9,0,0.0676906442700564,0.4395984481305768,0.28790451631913455,0.3343929918016996,llama-2-7b,llama-3.1-8b,0.0002655104792709919,0.00390625
decoders,quadratic,without_particles,9,0.2114392140660301,0.21145150226980133,9,0,0.0668049656134149,0.3631542606859458,0.19247483323854064,0.22951849512260702,llama-2-7b,llama-3.1-8b,0.00027563599667491256,0.00390625
decoders,linear,without_pattern,9,0.3049948546643341,0.34913015052415347,9,0,0.06774746252327427,0.43976232783832275,0.28814892051758556,0.33465077868196663,llama-2-7b,llama-3.1-8b,0.0002645635822244346,0.00390625
decoders,quadratic,without_pattern,9,0.21174550890995508,0.21189697396726254,9,0,0.06681054147993805,0.3634680689366308,0.19278018890662063,0.22986237983870722,llama-2-7b,llama-3.1-8b,0.00027516990316753937,0.00390625
decoders,linear,without_political,9,0.3053669977644342,0.3495671788627971,9,0,0.06763358070488748,0.4410144303406862,0.28841106869240274,0.3350836748968776,llama-2-7b,llama-3.1-8b,0.0002666015984692209,0.00390625
decoders,quadratic,without_political,9,0.2118944072640218,0.21191252140242647,9,0,0.06670071643488874,0.36442058965258056,0.19282863446545195,0.23004361861766345,llama-2-7b,llama-3.1-8b,0.00027852078484183755,0.00390625
decoders,linear,without_power,9,0.3047155477433025,0.3490920117347049,9,0,0.06779138711896718,0.43962346098279576,0.2878520585883659,0.3343310678213445,llama-2-7b,llama-3.1-8b,0.00026442315470782664,0.00390625
decoders,quadratic,without_power,9,0.21128199986141538,0.210916882004425,9,0,0.06689961543604166,0.3630645712894794,0.1923091784329074,0.2293297979145871,llama-2-7b,llama-3.1-8b,0.00027504022422613223,0.00390625
decoders,linear,without_problem,9,0.30514778589828606,0.34931677719444215,9,0,0.0679063751707349,0.43980210373368334,0.2883159961688614,0.33480296223922995,llama-2-7b,llama-3.1-8b,0.0002635312401170265,0.00390625
decoders,quadratic,without_problem,9,0.21160636370203412,0.2116744630410265,9,0,0.0670179512396862,0.36332365236995573,0.19264170261854394,0.22967991525982762,llama-2-7b,llama-3.1-8b,0.00027370216769292716,0.00390625
decoders,linear,without_products,9,0.3049038765887049,0.34902238258641566,9,0,0.06808481640675836,0.43959041948575234,0.28806805872657393,0.33450625911144816,llama-2-7b,llama-3.1-8b,0.00026287094321413793,0.00390625
decoders,quadratic,without_products,9,0.21176726552996647,0.21184243813565057,9,0,0.06729840929812923,0.36317035363117117,0.1928418795173159,0.22982587255894615,llama-2-7b,llama-3.1-8b,0.0002706216379987969,0.00390625
decoders,linear,without_question,9,0.3054085528565935,0.349811936414618,9,0,0.06793056056965521,0.4404348680844226,0.2885302634531149,0.33509330189246084,llama-2-7b,llama-3.1-8b,0.0002644348316426951,0.00390625
decoders,quadratic,without_question,9,0.21208314486686136,0.21195472969513357,9,0,0.0670615395372479,0.3642184255702766,0.19306623477893445,0.23021084553306304,llama-2-7b,llama-3.1-8b,0.0002749414258495338,0.00390625
decoders,linear,without_radiation,9,0.3048066428247007,0.3491176612443054,9,0,0.06778386459308064,0.4396459727944544,0.2879517265784815,0.3344344901036532,llama-2-7b,llama-3.1-8b,0.0002646255520475139,0.00390625
decoders,quadratic,without_radiation,9,0.2115294837359238,0.21171313235508843,9,0,0.06689723532746139,0.363253783424001,0.19256394627491416,0.2296085147869816,llama-2-7b,llama-3.1-8b,0.0002743452975110682,0.00390625
decoders,linear,without_reached,9,0.3050557003804294,0.3494949725808143,9,0,0.06786065051477119,0.43999160181686686,0.2881887127008747,0.33470508161363666,llama-2-7b,llama-3.1-8b,0.0002646844583734086,0.00390625
decoders,quadratic,without_reached,9,0.2117697344321458,0.2116634110226097,9,0,0.06691535162580614,0.36397762188373384,0.1927437485006973,0.22987653228293825,llama-2-7b,llama-3.1-8b,0.0002769118354071577,0.00390625
decoders,linear,without_real,9,0.30495985653654395,0.3495340687212991,9,0,0.06783202800904174,0.4400965578561616,0.2880677688715918,0.3346008351024818,llama-2-7b,llama-3.1-8b,0.0002643286567008968,0.00390625
decoders,quadratic,without_real,9,0.21137313483316653,0.21100672973647822,9,0,0.06687755102899713,0.36327957554888946,0.19238482974370114,0.22943508280868768,llama-2-7b,llama-3.1-8b,0.00027519717939155535,0.00390625
decoders,linear,without_sales,9,0.3048037833931429,0.3490294488323458,9,0,0.06795165383789978,0.4394073504252118,0.28797833751413426,0.3344102995875483,llama-2-7b,llama-3.1-8b,0.0002631241726187619,0.00390625
decoders,quadratic,without_sales,9,0.21150988207292587,0.2115073710864918,9,0,0.06708647223975292,0.3629023736867387,0.19258582062119925,0.22956280830207249,llama-2-7b,llama-3.1-8b,0.0002715445271233271,0.00390625
decoders,linear,without_scientific,9,0.304991240279841,0.3492861462437851,9,0,0.06852627561636424,0.4400866741166947,0.2881043110502343,0.33454936086277565,llama-2-7b,llama-3.1-8b,0.0002610618420601067,0.00390625
decoders,quadratic,without_scientific,9,0.2115762665771065,0.21089918084141956,9,0,0.06777262704008243,0.3634071751842253,0.19259740300121664,0.22955172151923448,llama-2-7b,llama-3.1-8b,0.00027044479936374436,0.00390625
decoders,linear,without_short,9,0.3050655459765978,0.3494782674163477,9,0,0.06812381599610158,0.44022857904986146,0.2881701668424398,0.3346832622241598,llama-2-7b,llama-3.1-8b,0.0002633220757233052,0.00390625
decoders,quadratic,without_short,9,0.21164593994993755,0.2113581290946763,9,0,0.0672334249814867,0.36353000672989394,0.192660431602443,0.2296975043209939,llama-2-7b,llama-3.1-8b,0.00027301345332356766,0.00390625
decoders,linear,without_supply,9,0.3046061028712419,0.3488849056538411,9,0,0.06768016647286793,0.4393147592385253,0.2877675208253315,0.3342218449210387,llama-2-7b,llama-3.1-8b,0.00026565544849109675,0.00390625
decoders,quadratic,without_supply,9,0.21113775792778283,0.2107531977142046,9,0,0.06673962148946502,0.36278766180964855,0.19218151994254962,0.22918752498257255,llama-2-7b,llama-3.1-8b,0.00027692483818324374,0.00390625
decoders,linear,without_sure,9,0.3046262110196433,0.34873462287732815,9,0,0.06757006397632372,0.43942340523907003,0.287776561742215,0.33425822940005834,llama-2-7b,llama-3.1-8b,0.0002658983017192853,0.00390625
decoders,quadratic,without_sure,9,0.21121951243541032,0.21076801570256656,9,0,0.06668454829363464,0.36289288936064956,0.19226034031975542,0.2292863829531323,llama-2-7b,llama-3.1-8b,0.0002767428625638006,0.00390625
decoders,linear,without_task,9,0.3046726340675811,0.3491150531546048,9,0,0.06729565646478221,0.43949795798547336,0.2878194685778446,0.3343447562679309,llama-2-7b,llama-3.1-8b,0.0002673388352925587,0.00390625
decoders,quadratic,without_task,9,0.21133875479980452,0.21150207860734768,9,0,0.06635362394293584,0.36299676802216685,0.19238150314700925,0.2294618961569131,llama-2-7b,llama-3.1-8b,0.0002778280934737138,0.00390625
decoders,linear,without_theory,9,0.30508114064730446,0.34918790472505445,9,0,0.06796760362064544,0.439986301677249,0.2882179955185613,0.3347203327756368,llama-2-7b,llama-3.1-8b,0.00026264755602772974,0.00390625
